,-12.5,-12.0,-11.5,-11.0,-10.5,-10.0,-9.5,-9.0,-8.5,-8.0,-7.5,-7.0,-6.5,-6.0,-5.5,-5.0,-4.5,-4.0,-3.5,-3.0,-2.5,-2.0,-1.5,-1.0,-0.5,0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0,9.5,10.0,10.5,11.0,11.5,12.0,12.5,13.0,13.5,14.0,14.5,15.0,15.5,16.0,16.5,17.0,17.5,18.0,18.5,19.0,19.5,20.0,20.5,21.0,21.5,22.0,22.5,23.0,23.5,24.0,24.5,25.0,25.5,26.0,26.5,27.0,27.5,28.0,28.5,29.0,29.5,30.0,30.5,31.0
98.0,-7.6158,-7.1589,-6.7082,-6.265,-5.831,-5.4083,-5.0,-4.6098,-4.2426,-3.9051,-3.6056,-3.3541,-3.1623,-3.0414,-3.0,-3.0414,-5.8528,-3.3541,-3.6056,-3.9051,-4.2426,-4.6098,-5.0,-5.4083,-5.831,-6.265,-6.7082,-7.1589,-7.6158,-8.0777,-,-,-,-,-,-15.0617,-14.8328,-14.8415,-15.2678,-15.962,-16.5268,-16.6567,-14.3178,-14.8071,-15.2971,-18.4782,-18.9693,-16.7705,-17.2627,-17.7553,-18.2483,-18.7417,-19.2354,-19.7294,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98.5,-7.8262,-7.3824,-6.9462,-6.5192,-6.1033,-5.7009,-5.3151,-4.9497,-4.6098,-4.3012,-4.0311,-3.8079,-3.6401,-3.5355,-3.5,-6.226,-6.344,-6.4984,-4.0311,-4.3012,-4.6098,-4.9497,-5.3151,-5.7009,-6.1033,-6.5192,-6.9462,-7.3824,-7.8262,-,-,-,-,-,-15.2123,-16.5295,-14.9574,-15.2697,-15.3985,-16.0117,-16.5089,-16.7878,-,-,-,-15.8902,-,-16.8671,-17.3566,-17.8466,-18.3371,-18.8282,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
99.0,-8.0623,-7.6322,-7.2111,-6.8007,-6.4031,-6.0208,-5.6569,-5.3151,-5.0,-4.717,-4.4721,-4.272,-4.1231,-4.0311,-4.0,-4.0311,-6.8136,-4.272,-4.4721,-4.717,-5.0,-5.3151,-5.6569,-6.0208,-6.4031,-6.8007,-7.2111,-,-,-,-,-,-,-399.2468,-172.2572,-17.5674,-14.8427,-15.5394,-15.8342,-15.9378,-16.5581,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
99.5,-8.3217,-7.9057,-7.5,-7.1063,-6.7268,-6.364,-6.0208,-5.7009,-5.4083,-5.1478,-4.9244,-4.7434,-4.6098,-4.5277,-4.5,-4.5277,-4.6098,-4.7434,-4.9244,-5.1478,-5.4083,-5.7009,-6.0208,-6.364,-6.7268,-7.1063,-,-,-,-,-,-,-14.6344,-192.5603,-17.2972,-20.8879,-18.5354,-15.38,-16.163,-16.0987,-,-,-,-,-15.6605,-16.14,-16.6208,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
100.0,-8.6023,-8.2006,-7.8102,-7.433,-7.0711,-6.7268,-6.4031,-6.1033,-5.831,-5.5902,-5.3852,-5.2202,-5.099,-5.0249,-5.0,-5.0249,-5.099,-5.2202,-5.3852,-5.5902,-5.831,-6.1033,-6.4031,-6.7268,-7.0711,-,-,-,-,-,-,-13.3961,-14.7561,-15.6593,-14.8944,-18.7539,-17.7085,-16.8062,-16.431,-,-,-,-,-15.3379,-15.8114,-16.2865,-16.7631,-17.2409,-17.72,-18.2003,-18.6815,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
100.5,-8.9022,-8.5147,-8.1394,-7.7782,-7.433,-7.1063,-6.8007,-6.5192,-6.265,-6.0415,-5.8523,-5.7009,-5.5902,-5.5227,-5.5,-5.5227,-5.5902,-5.7009,-5.8523,-6.0415,-6.265,-6.5192,-6.8007,-,-,-,-,-,-,-,-12.5923,-13.9126,-14.2068,-15.3073,-14.793,-,-,-,-,-,-14.1156,-14.5774,-15.0416,-15.5081,-15.9765,-16.4469,-16.9189,-17.3925,-17.8676,-18.3439,-27.66,-41.1728,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
101.0,-9.2195,-8.8459,-8.4853,-8.1394,-7.8102,-7.5,-7.2111,-6.9462,-6.7082,-6.5,-6.3246,-6.1847,-6.0828,-6.0208,-6.0,-6.0208,-6.0828,-6.1847,-6.3246,-6.5,-6.7082,-,-,-,-,-,-,-,-,-,-13.265,-14.0636,-13.8476,-,-,-,-,-,-,-13.8654,-14.3178,-14.7733,-15.2315,-15.6924,-16.1555,-16.6208,-19.7785,-17.557,-18.0278,-21.5611,-22.579,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
101.5,-9.5525,-9.1924,-8.8459,-8.5147,-8.2006,-7.9057,-7.6322,-7.3824,-7.1589,-6.9642,-6.8007,-6.6708,-6.5765,-6.5192,-6.5,-6.5192,-6.5765,-6.6708,-6.8007,-,-,-,-,-,-,-,-,-,-,-160.941,-32.809,-,-,-,-,-,-,-,-,-16.9024,-14.5344,-14.9833,-15.4353,-15.8902,-19.0383,-19.5116,-19.9738,-20.5615,-18.2003,-21.4263,-22.4027,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
102.0,-9.8995,-9.5525,-9.2195,-8.9022,-8.6023,-8.3217,-8.0623,-7.8262,-7.6158,-7.433,-7.2801,-7.1589,-7.0711,-7.0178,-7.0,-7.0178,-7.0711,-7.1589,-,-,-,-,-,-,-,-,-,-,-15.525,-85.9524,-,-,-,-,-,-,-,-,-16.849,-17.5116,-17.5782,-17.8974,-15.6525,-18.8593,-19.2702,-19.8631,-20.3057,-20.88,-21.1982,-21.5386,-22.0988,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
102.5,-10.2591,-9.9247,-9.6047,-9.3005,-9.0139,-8.7464,-8.5,-8.2765,-8.0777,-7.9057,-7.7621,-7.6485,-7.5664,-7.5166,-7.5,-7.5166,-7.5664,-,-,-,-,-,-,-,-,-,-,-13.584,-21.8145,-29.2188,-,-,-,-,-,-,-,-16.4739,-17.0351,-17.6999,-17.8357,-18.1473,-18.6405,-19.1382,-19.7418,-20.1905,-20.498,-20.938,-18.5809,-19.0394,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
103.0,-10.6301,-10.3078,-10.0,-9.7082,-9.434,-9.1788,-8.9443,-8.7321,-8.544,-8.3815,-8.2462,-8.1394,-8.0623,-8.0156,-8.0,-8.0156,-,-,-,-,-,-,-,-,-,-,-,-194.5903,-16.173,-,-,-,-,-,-,-,-,-16.8223,-17.1803,-17.6823,-18.0224,-18.3829,-16.1245,-19.3879,-19.8134,-20.3413,-20.6058,-21.0276,-18.7883,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
103.5,-11.0114,-10.7005,-10.4043,-10.1242,-9.8615,-9.6177,-9.3941,-9.1924,-9.0139,-8.86,-8.7321,-8.6313,-8.5586,-8.5147,-8.5,-8.5147,-,-,-,-,-,-,-,-,-,-,-207.6545,-410.4923,-,-,-,-15.4688,-15.3068,-15.7188,-16.2469,-16.5704,-16.8727,-17.1844,-14.7054,-17.8743,-18.3456,-18.7665,-19.0688,-19.5116,-19.999,-20.3682,-20.835,-21.2512,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
104.0,-11.4018,-11.1018,-10.8167,-10.5475,-10.2956,-10.0623,-9.8489,-9.6566,-9.4868,-9.3408,-9.2195,-9.1241,-9.0554,-12.7096,-9.0,-,-,-,-,-,-,-,-,-,-14.5199,-15.1879,-111.8411,-410.4061,-,-,-16.245,-18.6179,-17.101,-16.5343,-16.9707,-16.8006,-17.0968,-14.6031,-15.0,-15.4029,-18.6248,-19.0384,-19.4014,-19.7565,-20.2373,-17.9234,-21.0481,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
104.5,-11.8004,-11.5109,-11.2361,-10.9772,-10.7355,-10.5119,-10.3078,-10.1242,-9.9624,-9.8234,-9.7082,-9.6177,-13.2666,-17.646,-,-,-,-,-,-,-,-,-13.2791,-13.7769,-14.3587,-14.2585,-14.8954,-394.9954,-396.3583,-163.5903,-20.1258,-21.6729,-17.3526,-16.6359,-16.9782,-17.0439,-14.5344,-14.9164,-15.3052,-15.7003,-16.1012,-19.2657,-19.6228,-20.093,-20.5687,-21.0638,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
